"","Mu_d","Sigma","Tau_nd","Sigma_d","Beta","Theta","Weight"
"1",0.00734416626905252,0.0229119462495454,0.305909994832012,0.000143873878176164,0.216468075664179,0.164592848987065,0.774502788377299
"2",0.00827504965213288,0.0268918176571613,0.332310988827421,0.000155399405294121,0.268477760270417,0.159430232382326,0.785222237642485
"3",0.00719252204780169,0.0207222016367023,0.368691062659695,0.000187885358618016,0.247856237924357,0.198493126724733,0.606647418030949
"4",0.00708483833171333,0.0235476737586433,0.279428608590774,0.000189095594207929,0.26769330643969,0.191635131721416,0.818661821531379
"5",0.00814715891483591,0.0230527941284524,0.311077607404909,0.000149354846551054,0.26212844174653,0.182264942594095,0.6552647184593
"6",0.00724256807550223,0.0208658683342286,0.350852901889168,0.000132502065100868,0.240594130865539,0.170526646827901,0.749660469469884
"7",0.00770011849003556,0.0205062575284772,0.333074520893563,0.000142678041897802,0.255008282747288,0.174924642856724,0.776403012393812
"8",0.00796316489237617,0.0242822254236814,0.30551905642728,0.000158196987548002,0.251499862537595,0.174698367097859,0.76213831080699
"9",0.00551958816493671,0.0257575853060511,0.311013419119395,0.000155370626963286,0.236664123588197,0.171973279946028,0.733025369414152
"10",0.00755651235070281,0.0209880730322165,0.334560696408954,0.00014732800747151,0.213128477748027,0.151793549983738,0.66815649664276
"11",0.00731841266619767,0.0266870535513847,0.357697898142902,0.000123018121051784,0.282834901937304,0.201379394701227,0.715164302987456
"12",0.00837440467260059,0.0203711518795599,0.319325694059313,0.000141107178380164,0.274802169898986,0.150114712729072,0.776402595706072
"13",0.00696261780560919,0.0184872914319835,0.304134776428951,0.000157835903424608,0.227048389836993,0.168048666483485,0.659762875871029
"14",0.00611251311377525,0.0272731030680781,0.297968509594716,0.000170517843533941,0.244867676064428,0.152903706865913,0.654503840942125
"15",0.00778202376005469,0.0250564713227397,0.321827326626071,0.000152072528236617,0.250306967745508,0.173774175136465,0.716413064231719
"16",0.00930828658058212,0.0215567420303637,0.417012319157077,0.000161901210503502,0.235888506519522,0.160550300761859,0.758052238153397
"17",0.00779143932026792,0.0259742025647795,0.348778586563109,0.000140822411805459,0.299667147107509,0.16494739221189,0.672556467353235
"18",0.00667302562143207,0.0224510800146634,0.36682303787641,0.000146015882656845,0.282773090150109,0.156030397177123,0.825510789758122
"19",0.00728433396334749,0.0265134121117459,0.400084610442354,0.000146878776295964,0.271922739738968,0.115391396216857,0.756342053455545
"20",0.00691571002793798,0.0261994363227948,0.337163318920213,0.000147077930431974,0.301036373131029,0.173413126503182,0.823406347217103
"21",0.00815592321171003,0.0195257259715588,0.342436314959203,0.00014832577212797,0.263065760293332,0.193423887397345,0.519763326739212
"22",0.00719010784851828,0.0309224997787457,0.327312070505553,0.000157045449129402,0.267320266692207,0.156685667194415,0.898976464129429
"23",0.00763952126286057,0.02332215059824,0.318859343045758,0.000133122997365559,0.256845554924952,0.184155335023144,0.747384082100952
"24",0.00715940797845208,0.0203735424607946,0.334658293398492,0.000135519931281524,0.258440325880357,0.208605947738471,0.860298012472048
